Date,Open,High,Low,Close,Adj Close,Volume
2012-01-26,0.012856445275247097,0.01293778233230114,0.012853140011429787,0.012858428992331028,0.012858428992331028,0
2012-01-27,0.012909389100968838,0.013036619871854782,0.012909389100968838,0.012909889221191406,0.012909889221191406,0
2012-01-30,0.013032711111009121,0.013106158934533596,0.01302541233599186,0.013032372109591961,0.013032372109591961,0
2012-01-31,0.013092433102428913,0.013131976127624512,0.013087291270494461,0.013095861300826073,0.013095861300826073,0
2012-02-01,0.013092433102428913,0.013131976127624512,0.013087291270494461,0.013111315667629242,0.013111315667629242,0
2012-02-02,0.013123360462486744,0.013149243779480457,0.013123360462486744,0.013125253841280937,0.013125253841280937,0
2012-02-03,0.013126804493367672,0.013135426677763462,0.013032711111009121,0.013126804493367672,0.013126804493367672,0
2012-02-06,0.013063357211649418,0.013073775917291641,0.01302252896130085,0.013063185848295689,0.013063185848295689,0
2012-02-07,0.013063357211649418,0.013068649917840958,0.012996802106499672,0.013063357211649418,0.013063357211649418,0
2012-02-08,0.013026431202888489,0.013031014241278172,0.012958403676748276,0.01302252896130085,0.01302252896130085,0
2012-02-09,0.01297740638256073,0.01298145018517971,0.01291839499026537,0.012976901605725288,0.012976901605725288,0
2012-02-10,0.01287796813994646,0.012897234410047531,0.012851819396018982,0.012881285510957241,0.012881285510957241,0
2012-02-13,0.012871172279119492,0.012921566143631935,0.01285760197788477,0.01287001371383667,0.01287001371383667,0
2012-02-14,0.012902893126010895,0.012902893126010895,0.01274859718978405,0.01290156040340662,0.01290156040340662,0
2012-02-15,0.012756403535604477,0.012788214720785618,0.012717792764306068,0.012761613354086876,0.012761613354086876,0
2012-02-16,0.012740476988255978,0.012762916274368763,0.012670096009969711,0.012742099352180958,0.012742099352180958,0
2012-02-17,0.012684721499681473,0.012686974368989468,0.01259763166308403,0.012686491943895817,0.012686491943895817,0
2012-02-20,0.012532899156212807,0.012599695473909378,0.012532899156212807,0.012533213011920452,0.012533213011920452,0
2012-02-21,0.01256281416863203,0.01257070992141962,0.012525050900876522,0.012565024197101593,0.012565024197101593,0
2012-02-22,0.012525050900876522,0.012537612579762936,0.012442763894796371,0.0125266183167696,0.0125266183167696,0
2012-02-23,0.012459816411137581,0.012493752874433994,0.012447874993085861,0.012456403113901615,0.012456403113901615,0
2012-02-24,0.01250891201198101,0.012509851716458797,0.012380681000649929,0.012510946951806545,0.012510946951806545,0
2012-02-27,0.012274456210434437,0.012477228417992592,0.012274456210434437,0.012274306267499924,0.012274306267499924,0
2012-02-28,0.012426991015672684,0.012495002709329128,0.012379608117043972,0.012427918612957,0.012427918612957,0
2012-02-29,0.012425446882843971,0.012462612241506577,0.012366748414933681,0.012425446882843971,0.012425446882843971,0
2012-03-01,0.012303149327635765,0.012367206625640392,0.012297097593545914,0.012303754687309265,0.012303754687309265,0
2012-03-02,0.012333497405052185,0.012333497405052185,0.012241399846971035,0.012327415868639946,0.012327415868639946,0
2012-03-05,0.012257005088031292,0.012321339920163155,0.012228526175022125,0.012250848114490509,0.012250848114490509,0
2012-03-06,0.012265273369848728,0.012388503178954124,0.012259408831596375,0.012267230078577995,0.012267230078577995,0
2012-03-07,0.01240387000143528,0.012409103102982044,0.012352541089057922,0.012397718615829945,0.012397718615829945,0
2012-03-08,0.012297097593545914,0.012318304739892483,0.012236906215548515,0.012294377200305462,0.012294377200305462,0
2012-03-09,0.012257455848157406,0.012273252010345459,0.012124299071729183,0.012257905676960945,0.012257905676960945,0
2012-03-12,0.012141816318035126,0.012180267833173275,0.012132978066802025,0.012139899656176567,0.012139899656176567,0
2012-03-13,0.012139752507209778,0.012197203934192657,0.0120700066909194,0.012141373939812183,0.012141373939812183,0
2012-03-14,0.012053566053509712,0.012054437771439552,0.011938872747123241,0.012054001912474632,0.012054001912474632,0
2012-03-15,0.011931465938687325,0.01201966404914856,0.011883258819580078,0.01192748174071312,0.01192748174071312,0
2012-03-16,0.011976764537394047,0.012013022787868977,0.01191355474293232,0.011977195739746094,0.011977195739746094,0
2012-03-19,0.011984659358859062,0.012045290321111679,0.011968880891799927,0.01198322419077158,0.01198322419077158,0
2012-03-20,0.011993572115898132,0.012000479735434055,0.011931038461625576,0.011994722299277782,0.011994722299277782,0
2012-03-21,0.011951715685427189,0.011970743536949158,0.011893292888998985,0.011954572051763535,0.011954572051763535,0
2012-03-22,0.012020386755466461,0.012113870121538639,0.011983080767095089,0.012018796987831593,0.012018796987831593,0
2012-03-23,0.012117980048060417,0.012192148715257645,0.012057781219482422,0.012119743041694164,0.012119743041694164,0
2012-03-26,0.012109322473406792,0.012113870121538639,0.012050805613398552,0.012108150869607925,0.012108150869607925,0
2012-03-27,0.012046015821397305,0.012098774313926697,0.01199400331825018,0.012050080113112926,0.012050080113112926,0
2012-03-28,0.01203977968543768,0.012102142907679081,0.012023133225739002,0.012041229754686356,0.012041229754686356,0
2012-03-29,0.012073357589542866,0.01219839509576559,0.012067821808159351,0.012072628363966942,0.012072628363966942,0
2012-03-30,0.012151849456131458,0.01221747137606144,0.012132683768868446,0.012154655531048775,0.012154655531048775,0
2012-04-02,0.012067821808159351,0.012208223342895508,0.01200754102319479,0.012067092582583427,0.012067092582583427,0
2012-04-03,0.012244997546076775,0.012244997546076775,0.012137101031839848,0.012263919226825237,0.012263919226825237,0
2012-04-04,0.012071170844137669,0.012179823592305183,0.012058362364768982,0.012072919867932796,0.012072919867932796,0
2012-04-05,0.012133566662669182,0.012220457196235657,0.012131505645811558,0.01213003322482109,0.01213003322482109,0
2012-04-06,0.012165450491011143,0.012291655875742435,0.012115337885916233,0.012155099771916866,0.012155099771916866,0
2012-04-09,0.01230284757912159,0.012312238104641438,0.012264520861208439,0.012295586057007313,0.012295586057007313,0
2012-04-10,0.012249497696757317,0.012368584051728249,0.012218964286148548,0.012248448096215725,0.012248448096215725,0
2012-04-11,0.012396181933581829,0.012409411370754242,0.01232939213514328,0.012392494827508926,0.012392494827508926,0
2012-04-12,0.012345983646810055,0.012375624850392342,0.01232832856476307,0.01234445907175541,0.01234445907175541,0
2012-04-13,0.012357885017991066,0.012370114214718342,0.01232012640684843,0.012356357648968697,0.012356357648968697,0
2012-04-16,0.01235941145569086,0.012448648922145367,0.012348727323114872,0.012360633350908756,0.012360633350908756,0
2012-04-17,0.012439358048141003,0.012443073093891144,0.01237761601805687,0.012440751306712627,0.012440751306712627,0
2012-04-18,0.012336540967226028,0.012344765476882458,0.01226301770657301,0.012336540967226028,0.012336540967226028,0
2012-04-19,0.012298610992729664,0.012303149327635765,0.01223735511302948,0.012300122529268265,0.012300122529268265,0
2012-04-20,0.012250998988747597,0.01227144431322813,0.012229124084115028,0.012253549881279469,0.012253549881279469,0
2012-04-23,0.01225490216165781,0.012350252829492092,0.01225490216165781,0.01225490216165781,0.01225490216165781,0
2012-04-24,0.012333497405052185,0.012369043193757534,0.012307237833738327,0.012333497405052185,0.012333497405052185,0
2012-04-25,0.012287124991416931,0.012330608442425728,0.012261814437806606,0.01228652149438858,0.01228652149438858,0
2012-04-26,0.012296946719288826,0.012396181933581829,0.012283805757761002,0.012300122529268265,0.012300122529268265,0
2012-04-27,0.012335475534200668,0.012436263263225555,0.012282446958124638,0.012336845509707928,0.012336845509707928,0
2012-04-30,0.012445551343262196,0.012543274089694023,0.01244245283305645,0.012445551343262196,0.012445551343262196,0
2012-05-01,0.012510946951806545,0.012558081187307835,0.012455160729587078,0.012512356042861938,0.012512356042861938,0
2012-05-02,0.012465719133615494,0.0124923475086689,0.012409873306751251,0.012467273510992527,0.012467273510992527,0
2012-05-03,0.01248127780854702,0.012484550476074219,0.012417886406183243,0.01248112227767706,0.01248112227767706,0
2012-05-04,0.012466962449252605,0.012529758736491203,0.012442763894796371,0.012467273510992527,0.012467273510992527,0
2012-05-07,0.012528344988822937,0.012543903663754463,0.012504063546657562,0.012528502382338047,0.012528502382338047,0
2012-05-08,0.012513765133917332,0.012546894140541553,0.01248876005411148,0.012512512505054474,0.012512512505054474,0
2012-05-09,0.012520188465714455,0.012588593177497387,0.012510946951806545,0.012521913275122643,0.012521913275122643,0
2012-05-10,0.012547208927571774,0.01256376039236784,0.01250531431287527,0.012545477598905563,0.012545477598905563,0
2012-05-11,0.012516741640865803,0.012541228905320168,0.012502344325184822,0.012520501390099525,0.012520501390099525,0
2012-05-14,0.012496876530349255,0.012550516054034233,0.012473493814468384,0.012495314702391624,0.012495314702391624,0
2012-05-15,0.012520972639322281,0.01253132801502943,0.01247909665107727,0.012523481622338295,0.012523481622338295,0
2012-05-16,0.012451750226318836,0.012457954697310925,0.012416190467774868,0.012449424713850021,0.012449424713850021,0
2012-05-17,0.012442763894796371,0.012626263312995434,0.012442143633961678,0.012445551343262196,0.012445551343262196,0
2012-05-18,0.012593824416399002,0.01265198178589344,0.012584948912262917,0.012593190185725689,0.012593190185725689,0
2012-05-21,0.012632482685148716,0.012639988213777542,0.012588274665176868,0.012631047517061234,0.012631047517061234,0
2012-05-22,0.01259287167340517,0.012610498815774918,0.012503125704824924,0.01259287167340517,0.01259287167340517,0
2012-05-23,0.012499687261879444,0.012621480971574783,0.012492816895246506,0.012499375268816948,0.012499375268816948,0
2012-05-24,0.01258542388677597,0.012604618445038795,0.01257070992141962,0.01259128749370575,0.01259128749370575,0
2012-05-25,0.012553036212921143,0.012580831535160542,0.012528972700238228,0.012553350999951363,0.012553350999951363,0
2012-05-28,0.012564076110720634,0.012606208212673664,0.012559974566102028,0.012564392760396004,0.012564392760396004,0
2012-05-29,0.012565971352159977,0.012597154825925827,0.012558081187307835,0.012568973004817963,0.012568973004817963,0
2012-05-30,0.012575927190482616,0.012680860236287117,0.012569130398333073,0.012578615918755531,0.012578615918755531,0
2012-05-31,0.012663677334785461,0.012785435654222965,0.012662234716117382,0.01266111247241497,0.01266111247241497,0
2012-06-01,0.012732851319015026,0.012876641005277634,0.01271908637136221,0.012734311632812023,0.012734311632812023,0
2012-06-04,0.012810165993869305,0.012825445272028446,0.01276242733001709,0.01280409749597311,0.01280409749597311,0
2012-06-05,0.012763568200170994,0.012796559371054173,0.012674752622842789,0.012761450372636318,0.012761450372636318,0
2012-06-06,0.012701638042926788,0.012720542959868908,0.012617022730410099,0.012701638042926788,0.012701638042926788,0
2012-06-07,0.012614953331649303,0.012624828144907951,0.01253714133054018,0.012615113519132137,0.012615113519132137,0
2012-06-08,0.012547208927571774,0.01263775210827589,0.012545477598905563,0.012548625469207764,0.012548625469207764,0
2012-06-11,0.012569130398333073,0.012602236121892929,0.012543903663754463,0.012569130398333073,0.012569130398333073,0
2012-06-12,0.01260843314230442,0.012632803060114384,0.012550200335681438,0.012609227560460567,0.012609227560460567,0
2012-06-13,0.012573713436722755,0.012607160955667496,0.012541543692350388,0.01257434580475092,0.01257434580475092,0
2012-06-14,0.012598107568919659,0.012632163241505623,0.012584948912262917,0.012598901055753231,0.012598901055753231,0
2012-06-15,0.01259287167340517,0.012721674516797066,0.012579882517457008,0.012590969912707806,0.012590969912707806,0
2012-06-18,0.012647661380469799,0.012679736129939556,0.01261224877089262,0.01264990121126175,0.01264990121126175,0
2012-06-19,0.012655184604227543,0.012682147324085236,0.012651021592319012,0.012658228166401386,0.012658228166401386,0
2012-06-20,0.012648621574044228,0.012693416327238083,0.012568339705467224,0.01265278272330761,0.01265278272330761,0
2012-06-21,0.012590652331709862,0.01259763166308403,0.012453144416213036,0.01259112823754549,0.01259112823754549,0
2012-06-22,0.012490632012486458,0.01249110046774149,0.012413570657372475,0.012496876530349255,0.012496876530349255,0
2012-06-25,0.012412029318511486,0.012589543126523495,0.012412029318511486,0.012413108721375465,0.012413108721375465,0
2012-06-26,0.01255650445818901,0.012619092129170895,0.012534155510365963,0.012554927729070187,0.012554927729070187,0
2012-06-27,0.012586214579641819,0.012601282447576523,0.012523481622338295,0.012584948912262917,0.012584948912262917,0
2012-06-28,0.012550200335681438,0.01262307446449995,0.012550200335681438,0.012549413368105888,0.012549413368105888,0
2012-06-29,0.012609545141458511,0.012631047517061234,0.012507661245763302,0.012608272954821587,0.012608272954821587,0
2012-07-02,0.01252363808453083,0.012609545141458511,0.012523168697953224,0.012525207363069057,0.012525207363069057,0
2012-07-03,0.01258764136582613,0.012589859776198864,0.012512825429439545,0.012588116340339184,0.012588116340339184,0
2012-07-04,0.012523481622338295,0.01256344560533762,0.01252034492790699,0.012525050900876522,0.012525050900876522,0
2012-07-05,0.012510321103036404,0.012568498030304909,0.012485485523939133,0.012509381398558617,0.012509381398558617,0
2012-07-06,0.012522383593022823,0.012578300200402737,0.01249843742698431,0.012521913275122643,0.012521913275122643,0
2012-07-09,0.012579882517457008,0.012583681382238865,0.012541386298835278,0.012582099065184593,0.012582099065184593,0
2012-07-10,0.01256802398711443,0.01262498740106821,0.01256802398711443,0.012569446116685867,0.012569446116685867,0
2012-07-11,0.012603983283042908,0.012637432664632797,0.012540443800389767,0.012602394446730614,0.012602394446730614,0
2012-07-12,0.012563918717205524,0.012629452161490917,0.012525050900876522,0.012561235576868057,0.012561235576868057,0
2012-07-13,0.012609227560460567,0.012639668770134449,0.012596044689416885,0.012608750723302364,0.012608750723302364,0
2012-07-16,0.012629452161490917,0.01270631980150938,0.012626263312995434,0.012631047517061234,0.012631047517061234,0
2012-07-17,0.012685525231063366,0.012689228169620037,0.012632482685148716,0.012687135487794876,0.012687135487794876,0
2012-07-18,0.012644623406231403,0.012693577446043491,0.012640466913580894,0.012642864137887955,0.012642864137887955,0
2012-07-19,0.012691321782767773,0.012744048610329628,0.012691321782767773,0.01269051618874073,0.01269051618874073,0
2012-07-20,0.012701962143182755,0.012744372710585594,0.012690355069935322,0.012700025923550129,0.012700025923550129,0
2012-07-23,0.012743723578751087,0.012825445272028446,0.012743723578751087,0.01274697296321392,0.01274697296321392,0
2012-07-24,0.01277645118534565,0.01280409749597311,0.012765849009156227,0.012769598513841629,0.012769598513841629,0
2012-07-25,0.012800491414964199,0.012810658663511276,0.01277547050267458,0.01280294917523861,0.01280294917523861,0
2012-07-26,0.01280196662992239,0.0128145981580019,0.012776288203895092,0.012803605757653713,0.012803605757653713,0
2012-07-27,0.012770087458193302,0.012810658663511276,0.012717792764306068,0.012767478823661804,0.012767478823661804,0
2012-07-30,0.012740476988255978,0.012802130542695522,0.012735608965158463,0.012738853693008423,0.012738853693008423,0
2012-07-31,0.012800655327737331,0.012815583497285843,0.012771391309797764,0.012803933583199978,0.012803933583199978,0
2012-08-01,0.01280131097882986,0.012833676300942898,0.01277955248951912,0.012800819240510464,0.012800819240510464,0
2012-08-02,0.012760146521031857,0.012797542847692966,0.012734473682940006,0.01275835745036602,0.01275835745036602,0
2012-08-03,0.01278445404022932,0.012810658663511276,0.012696799822151661,0.01278445404022932,0.01278445404022932,0
2012-08-06,0.012722646817564964,0.012795904651284218,0.012722646817564964,0.012721028178930283,0.012721028178930283,0
2012-08-07,0.012787723913788795,0.012796396389603615,0.012703090906143188,0.012787723913788795,0.012787723913788795,0
2012-08-08,0.012721028178930283,0.01278281956911087,0.012718277983367443,0.012721028178930283,0.012721028178930283,0
2012-08-09,0.012753963470458984,0.012774165719747543,0.012693577446043491,0.012755101546645164,0.012755101546645164,0
2012-08-10,0.012725884094834328,0.012794760055840015,0.01271730661392212,0.012721028178930283,0.012721028178930283,0
2012-08-13,0.01277955248951912,0.012795413844287395,0.012761775404214859,0.01277955248951912,0.01277955248951912,0
2012-08-14,0.012768130749464035,0.012768782675266266,0.012672343291342258,0.012766500003635883,0.012766500003635883,0
2012-08-15,0.012685525231063366,0.012720057740807533,0.012650702148675919,0.012687940150499344,0.012687940150499344,0
2012-08-16,0.012659188359975815,0.0126598309725523,0.012597314082086086,0.0126598309725523,0.0126598309725523,0
2012-08-17,0.01261670421808958,0.012622437439858913,0.012569130398333073,0.012618296779692173,0.012618296779692173,0
2012-08-20,0.012575453147292137,0.01260747853666544,0.012555399909615517,0.01257703360170126,0.01257703360170126,0
2012-08-21,0.012603983283042908,0.012619889341294765,0.012575453147292137,0.012605571188032627,0.012605571188032627,0
2012-08-22,0.012617819011211395,0.012634716928005219,0.012601918540894985,0.012619570828974247,0.012619570828974247,0
2012-08-23,0.012735608965158463,0.012761938385665417,0.012709548696875572,0.01273252721875906,0.01273252721875906,0
2012-08-24,0.012724265456199646,0.01274859718978405,0.012706480920314789,0.012722646817564964,0.012722646817564964,0
2012-08-27,0.012707449495792389,0.012716175056993961,0.012684077955782413,0.012701638042926788,0.012701638042926788,0
2012-08-28,0.012698412872850895,0.012747297994792461,0.012696477584540844,0.012698412872850895,0.012698412872850895,0
2012-08-29,0.012729610316455364,0.01274388562887907,0.012693577446043491,0.012727504596114159,0.012727504596114159,0
2012-08-30,0.012701638042926788,0.012741126120090485,0.012701638042926788,0.012703252024948597,0.012703252024948597,0
2012-08-31,0.01273414958268404,0.01278412714600563,0.012722646817564964,0.012733987532556057,0.012733987532556057,0
2012-09-03,0.012771391309797764,0.012788050808012486,0.012756403535604477,0.01277302298694849,0.01277302298694849,0
2012-09-04,0.012766825966536999,0.012773348949849606,0.012745347805321217,0.012765034101903439,0.012765034101903439,0
2012-09-05,0.012744048610329628,0.012772860005497932,0.012734797783195972,0.012743723578751087,0.012743723578751087,0
2012-09-06,0.012753474526107311,0.012761613354086876,0.01265646517276764,0.012751849368214607,0.012751849368214607,0
2012-09-07,0.012675877660512924,0.012816568836569786,0.01265758741647005,0.012675877660512924,0.012675877660512924,0
2012-09-10,0.012780697084963322,0.012790831737220287,0.012768130749464035,0.012784617021679878,0.012784617021679878,0
2012-09-11,0.01278281956911087,0.012865377590060234,0.012781186029314995,0.012783474288880825,0.012783474288880825,0
2012-09-12,0.0128595856949687,0.012862727977335453,0.012827255763113499,0.012861736118793488,0.012861736118793488,0
2012-09-13,0.012852149084210396,0.012924905866384506,0.01284851599484682,0.01284851599484682,0.01284851599484682,0
2012-09-14,0.012879959307610989,0.012901227921247482,0.012766500003635883,0.012878631241619587,0.012878631241619587,0
2012-09-17,0.012766825966536999,0.012794760055840015,0.012672343291342258,0.012766011990606785,0.012766011990606785,0
2012-09-18,0.012712295167148113,0.012735608965158463,0.01269696094095707,0.012710841372609138,0.012710841372609138,0
2012-09-19,0.01269583310931921,0.012779062613844872,0.012626263312995434,0.012695188634097576,0.012695188634097576,0
2012-09-20,0.012756729498505592,0.012818869203329086,0.01274859718978405,0.012755589559674263,0.012755589559674263,0
2012-09-21,0.012787233106791973,0.012800819240510464,0.012761938385665417,0.012787723913788795,0.012787723913788795,0
2012-09-24,0.01280196662992239,0.012850167229771614,0.012795904651284218,0.012807376682758331,0.012807376682758331,0
2012-09-25,0.012843565084040165,0.012878299690783024,0.012833676300942898,0.012842905707657337,0.012842905707657337,0
2012-09-26,0.012865542434155941,0.012889919802546501,0.01284274086356163,0.012865377590060234,0.012865377590060234,0
2012-09-27,0.012872498482465744,0.012887594290077686,0.012864052318036556,0.012870344333350658,0.012870344333350658,0
2012-09-28,0.012884937226772308,0.012914723716676235,0.012826597318053246,0.012884937226772308,0.012884937226772308,0
2012-10-01,0.012827090919017792,0.012859090231359005,0.012799181044101715,0.012827255763113499,0.012827255763113499,0
2012-10-02,0.012812628410756588,0.012826102785766125,0.01278935931622982,0.012813777662813663,0.012813777662813663,0
2012-10-03,0.012787560932338238,0.012800655327737331,0.012725398875772953,0.012785271741449833,0.012785271741449833,0
2012-10-04,0.01274859718978405,0.012759984470903873,0.012704543769359589,0.012752662412822247,0.012752662412822247,0
2012-10-05,0.012736582197248936,0.012774655595421791,0.012681182473897934,0.01274145022034645,0.01274145022034645,0
2012-10-08,0.012707932852208614,0.012807376682758331,0.012707932852208614,0.012706156820058823,0.012706156820058823,0
2012-10-09,0.012773185968399048,0.012797706760466099,0.012750223278999329,0.012773675844073296,0.012773675844073296,0
2012-10-10,0.012785598635673523,0.01279443223029375,0.012760311365127563,0.012784617021679878,0.012784617021679878,0
2012-10-11,0.012809017673134804,0.01283219363540411,0.012726856395602226,0.012808198109269142,0.012808198109269142,0
2012-10-12,0.012753474526107311,0.012776777148246765,0.012735608965158463,0.012754776515066624,0.012754776515066624,0
2012-10-15,0.01274274941533804,0.012769761495292187,0.01268440019339323,0.012744048610329628,0.012744048610329628,0
2012-10-16,0.012694543227553368,0.012703574262559414,0.012665762566030025,0.01269212644547224,0.01269212644547224,0
2012-10-17,0.012680860236287117,0.012724265456199646,0.012680860236287117,0.012686330825090408,0.012686330825090408,0
2012-10-18,0.012650220654904842,0.012659188359975815,0.01258764136582613,0.012648621574044228,0.012648621574044228,0
2012-10-19,0.012607796117663383,0.01264206599444151,0.012593506835401058,0.012609068304300308,0.012609068304300308,0
2012-10-22,0.012618296779692173,0.012624668888747692,0.012520816177129745,0.012617181055247784,0.012617181055247784,0
2012-10-23,0.01250359509140253,0.012546263635158539,0.01250359509140253,0.01250156294554472,0.01250156294554472,0
2012-10-24,0.012526305392384529,0.012546894140541553,0.012513451278209686,0.012528188526630402,0.012528188526630402,0
2012-10-25,0.012528188526630402,0.012529758736491203,0.012449270114302635,0.012525363825261593,0.012525363825261593,0
2012-10-26,0.012467429041862488,0.012580673210322857,0.012459506280720234,0.012463388964533806,0.012463388964533806,0
2012-10-29,0.012561078183352947,0.012573713436722755,0.012534312903881073,0.012554927729070187,0.012554927729070187,0
2012-10-30,0.01253698393702507,0.012612885795533657,0.012500937096774578,0.01253698393702507,0.01253698393702507,0
2012-10-31,0.012551776133477688,0.012577191926538944,0.012507817707955837,0.012549570761620998,0.012549570761620998,0
2012-11-01,0.012521913275122643,0.012525050900876522,0.012474426999688148,0.012521913275122643,0.012521913275122643,0
2012-11-02,0.012466340325772762,0.012471005320549011,0.012397103942930698,0.012465719133615494,0.012465719133615494,0
2012-11-05,0.012422977015376091,0.012470382265746593,0.012412800453603268,0.012422360479831696,0.012422360479831696,0
2012-11-06,0.012476606294512749,0.012504689395427704,0.012451594695448875,0.012475049123167992,0.012475049123167992,0
2012-11-07,0.012456247583031654,0.01253132801502943,0.012438429519534111,0.012454850599169731,0.012454850599169731,0
2012-11-08,0.012504689395427704,0.01253604143857956,0.012500155717134476,0.012504689395427704,0.012504689395427704,0
2012-11-09,0.012584473937749863,0.012646222487092018,0.012561708688735962,0.012581940740346909,0.012581940740346909,0
2012-11-12,0.012584315612912178,0.012602871283888817,0.01257070992141962,0.012584948912262917,0.012584948912262917,0
2012-11-13,0.012562183663249016,0.012626581825315952,0.012557292357087135,0.012563129886984825,0.012563129886984825,0
2012-11-14,0.012586374767124653,0.012596044689416885,0.012451750226318836,0.012584948912262917,0.012584948912262917,0
2012-11-15,0.012470382265746593,0.012479720637202263,0.012281390838325024,0.012468828819692135,0.012468828819692135,0
2012-11-16,0.012328783981502056,0.012359870597720146,0.012301635928452015,0.012327415868639946,0.012327415868639946,0
2012-11-19,0.012261663563549519,0.012333801947534084,0.012259709648787975,0.012266025878489017,0.012266025878489017,0
2012-11-20,0.012291203252971172,0.012325896881520748,0.012236906215548515,0.012292562983930111,0.012292562983930111,0
2012-11-21,0.012234660796821117,0.012235559523105621,0.012118714861571789,0.012231668457388878,0.012231668457388878,0
2012-11-22,0.012110203504562378,0.012155099771916866,0.012072919867932796,0.012110349722206593,0.012110349722206593,0
2012-11-23,0.012140489183366299,0.012184127233922482,0.01212415099143982,0.012141963467001915,0.012141963467001915,0
2012-11-26,0.01211240328848362,0.01220598816871643,0.012105071917176247,0.012114457786083221,0.012114457786083221,0
2012-11-27,0.01221180148422718,0.01221180148422718,0.01215007808059454,0.012214038521051407,0.012214038521051407,0
2012-11-28,0.012181306257843971,0.012238853611052036,0.012163970619440079,0.012183235958218575,0.012183235958218575,0
2012-11-29,0.012170928530395031,0.012207329273223877,0.012164413928985596,0.012172854505479336,0.012172854505479336,0
2012-11-30,0.012174040079116821,0.012187689542770386,0.012087659910321236,0.012172706425189972,0.012172706425189972,0
2012-12-03,0.012127974070608616,0.012194973416626453,0.012127386406064034,0.012127679772675037,0.012127679772675037,0
2012-12-04,0.012172854505479336,0.012224938720464706,0.01216915063560009,0.01217537373304367,0.01217537373304367,0
2012-12-05,0.01222239900380373,0.012223892845213413,0.012147273868322372,0.012222548015415668,0.012222548015415668,0
2012-12-06,0.012131505645811558,0.012149045243859291,0.012106537818908691,0.012130622752010822,0.012130622752010822,0
2012-12-07,0.012128563597798347,0.012162785977125168,0.012076565064489841,0.012131505645811558,0.012131505645811558,0
2012-12-10,0.0121109364554286,0.012177598662674427,0.012108882889151573,0.01211240328848362,0.01211240328848362,0
2012-12-11,0.01214034203439951,0.012150963768362999,0.012115190736949444,0.012143290601670742,0.012143290601670742,0
2012-12-12,0.01211724616587162,0.012122240848839283,0.012057926505804062,0.01211827527731657,0.01211827527731657,0
2012-12-13,0.012016775086522102,0.012021109461784363,0.011953143402934074,0.012017786502838135,0.012017786502838135,0
2012-12-14,0.011951287277042866,0.011998032219707966,0.011911142617464066,0.011952144093811512,0.011952144093811512,0
2012-12-17,0.011887355707585812,0.011961722746491432,0.01188467163592577,0.011882412247359753,0.011882412247359753,0
2012-12-18,0.011915258131921291,0.011931750923395157,0.011896123178303242,0.011918525211513042,0.011918525211513042,0
2012-12-19,0.011855083517730236,0.011875356547534466,0.011819072999060154,0.011853818781673908,0.011853818781673908,0
2012-12-20,0.011875919997692108,0.011923214420676231,0.011845113709568977,0.011872818693518639,0.011872818693518639,0
2012-12-21,0.011845534667372704,0.011924351565539837,0.011843429878354073,0.011845534667372704,0.011845534667372704,0
2012-12-24,0.011847078800201416,0.011860426515340805,0.01179787889122963,0.011846937239170074,0.011846937239170074,0
2012-12-25,0.011795234866440296,0.01180972158908844,0.011781338602304459,0.01178689394146204,0.01178689394146204,0
2012-12-26,0.011761939153075218,0.011798296123743057,0.01167951337993145,0.0117647061124444,0.0117647061124444,0
